hsv_0,hsv_1,hsv_2,hsv_3,hsv_4,hsv_5,hsv_6,hsv_7,hsv_8,hsv_9,hsv_10,hsv_11,hsv_12,hsv_13,hsv_14,hsv_15,hsv_16,hsv_17,hsv_18,hsv_19,hsv_20,hsv_21,hsv_22,hsv_23,hsv_24,hsv_25,hsv_26,hsv_27,hsv_28,hsv_29,hsv_30,hsv_31,hsv_32,hsv_33,hsv_34,hsv_35,hsv_36,hsv_37,hsv_38,hsv_39,hsv_40,hsv_41,hsv_42,hsv_43,hsv_44,hsv_45,hsv_46,hsv_47,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,label
38.2144,59.8816,55.4272,30.2688,41.832,56.7904,76.4576,84.6016,80.5376,90.8096,48.6608,48.6112,13.8544,77.6224,55.816,21.8176,77.9648,75.1088,24.5264,77.0768,101.4912,93.2192,105.4032,31.424,6.2608,101.288,59.7472,11.5104,99.0352,69.9712,19.584,69.5872,76.0784,106.1024,158.7952,23.8736,7.6432,116.4512,56.4704,8.8848,123.5472,54.1312,19.4864,100.1136,51.4992,105.6336,177.9328,19.0432,6.0,111.0,54.0,935.0,3534.0,3265.0,459.0,388.0,1089.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
29.904,64.5312,61.0512,31.4048,42.464,54.3184,72.4912,79.984,80.5936,87.0144,46.1056,50.376,19.0256,78.7936,57.016,22.9328,74.128,70.3536,23.4528,78.1728,101.0,91.8368,102.2256,31.9248,6.7904,104.536,62.6896,12.6464,101.6864,68.5312,23.3552,69.008,77.3392,105.0736,157.0,23.7216,8.408,119.3632,57.1536,9.5168,125.0368,54.0064,26.3936,100.1088,51.2144,109.2272,180.6528,19.1632,12.0,103.0,74.0,944.0,3579.0,3202.0,440.0,367.0,1101.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.7776,63.2752,57.512,22.5232,46.0832,57.6816,80.3248,78.104,79.3024,82.2256,51.8352,47.68,15.32,76.1872,54.672,23.6176,76.6288,75.4528,26.5536,73.6048,96.4,95.0624,115.248,29.7824,7.2848,103.6832,59.4736,12.8512,101.4112,70.5728,29.888,64.1104,74.0032,105.4896,169.752,22.7456,8.224,118.4336,56.4128,9.4528,125.592,54.0,35.3104,94.08,49.3632,107.784,187.9072,18.7344,10.0,132.0,80.0,909.0,3545.0,3082.0,453.0,384.0,1201.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.4992,63.4384,53.08,28.3616,45.136,53.8784,61.9952,86.1456,81.5504,84.9968,47.7952,49.0336,8.7936,82.5312,56.584,19.6208,82.2784,73.5488,22.8944,80.8928,105.6256,91.6912,97.4512,33.1648,7.0112,103.9712,60.0256,12.4608,101.4848,67.5504,20.1168,71.4224,76.4752,105.4048,148.9008,24.4496,8.3776,119.1504,56.3328,9.4256,125.9072,53.5792,16.2,101.32,50.5616,110.7664,167.4928,19.6752,8.0,103.0,63.0,851.0,3702.0,3224.0,500.0,319.0,1096.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
16.9872,67.3392,62.3024,23.0624,43.6768,55.8544,93.3472,74.168,79.2448,108.8928,54.1632,47.6016,22.8576,78.3744,56.5504,24.8224,72.2944,70.6976,23.6896,75.0912,95.8912,95.72,115.9696,28.7824,6.8464,104.0176,62.9808,12.8208,102.0992,69.7072,27.496,67.0416,75.4272,105.6528,175.2832,22.3472,8.1264,117.8976,57.4544,9.4496,124.9536,54.1536,27.3088,95.2704,49.5504,107.5872,188.1024,18.1296,6.0,118.0,65.0,917.0,3657.0,3009.0,453.0,369.0,1218.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
17.0096,69.8592,61.1504,25.0672,44.104,53.7824,83.7008,79.2368,80.2144,102.1328,60.8944,44.9328,8.352,83.664,57.0384,24.6288,75.4448,69.7104,22.7216,79.168,99.184,91.176,121.6352,27.2032,7.1664,104.3936,62.32,12.808,102.8192,67.984,26.1296,69.3312,74.5456,103.0256,182.1744,20.3344,8.2496,118.0864,57.1296,9.6352,125.0016,53.6128,24.696,93.208,47.4592,106.4784,191.2016,17.4448,12.0,127.0,72.0,963.0,3544.0,3017.0,468.0,349.0,1245.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.728,60.3968,57.4288,21.744,39.8224,56.2864,90.0928,72.6336,79.0368,127.4496,42.68,49.0128,16.2576,76.8,52.5648,19.3072,65.0976,69.3248,33.9152,72.5984,98.9648,107.3424,106.3408,32.808,6.4816,96.112,57.3872,11.752,91.2176,71.3392,29.5296,61.0752,78.1616,104.7152,157.6944,23.7616,4.7472,100.1744,57.4672,8.0832,106.1104,55.8576,44.224,83.76,51.944,107.0736,172.496,19.464,7.0,91.0,39.0,877.0,3813.0,3240.0,456.0,349.0,1017.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
18.744,60.3888,57.4112,21.7328,39.8752,56.2,90.1232,72.128,78.9584,110.448,35.1408,52.2656,16.2032,76.9488,52.56,19.2512,65.0928,69.312,33.7936,72.64,99.3264,109.328,97.7328,35.7152,6.4816,96.112,57.3872,11.7712,91.216,71.2992,31.3184,61.2,79.568,104.9232,150.5632,25.4544,4.7472,100.1744,57.4672,8.0848,106.0688,55.872,39.3328,87.24,53.8512,110.0624,163.3088,20.4512,3.0,90.0,35.0,887.0,3877.0,3235.0,470.0,357.0,950.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
13.832,60.2656,68.2976,19.4992,37.6912,52.064,97.6416,67.4976,80.3968,103.336,29.9056,57.7744,20.5584,77.752,55.496,22.8528,56.5456,60.8272,27.0864,76.776,99.8912,105.8144,84.6176,38.5072,4.9488,93.616,64.3952,10.8432,91.7984,70.3456,24.7408,63.6784,84.0912,105.3088,142.416,27.8912,4.688,101.0288,60.056,7.7984,104.0304,55.7824,30.6224,88.8544,56.2512,113.424,165.7824,21.1232,16.0,100.0,43.0,900.0,3898.0,3175.0,433.0,367.0,933.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
23.128,59.6352,61.736,26.5888,36.0272,52.4272,91.3392,73.04,79.1216,88.1504,42.2736,50.6112,35.4048,76.7024,58.2128,19.8048,69.6656,70.0496,29.9552,73.2992,101.408,101.5104,110.3472,33.7056,5.9104,93.5616,62.848,10.624,92.9824,67.0032,29.5136,64.5088,75.472,107.4864,163.0048,25.9632,5.9632,113.288,55.5728,7.2992,115.7568,52.3248,17.9872,95.3632,49.8544,111.2176,175.7248,20.5248,10.0,126.0,75.0,917.0,3702.0,3092.0,435.0,374.0,1084.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.1232,59.3584,63.992,23.7776,35.6032,52.8528,94.816,69.312,78.7952,82.4944,37.9952,52.5872,38.2752,74.464,56.6192,22.2384,66.168,67.4608,24.2528,72.6624,98.9248,101.1168,105.7952,34.2752,6.176,92.72,62.5536,12.1504,97.6096,68.0416,29.4608,64.9632,77.7872,106.9856,161.28,26.4752,6.1536,110.5312,56.7984,7.5056,114.2688,53.2592,22.0576,93.6752,51.5216,110.7408,176.7408,20.4544,19.0,117.0,72.0,939.0,3740.0,3076.0,393.0,389.0,1069.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.1152,59.3328,63.9872,23.7632,35.5888,52.856,94.5328,69.3296,78.8064,82.4992,38.0,52.5888,38.9216,75.0464,56.2672,22.224,66.0592,67.4448,24.5392,72.6944,98.9264,101.1264,105.7984,34.3008,6.184,92.7696,62.528,12.1504,97.6096,68.0416,29.4608,64.9632,77.7872,106.9856,161.28,26.4752,6.144,110.5664,56.7792,8.0624,112.8624,52.7488,18.6704,94.5712,51.2128,110.7408,176.7408,20.4544,20.0,116.0,81.0,923.0,3749.0,3064.0,424.0,386.0,1052.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
21.1232,59.3584,63.992,23.7776,35.6032,52.8528,94.6448,69.2464,78.7104,78.7696,36.6704,54.2336,39.256,75.072,56.2688,22.2384,66.168,67.4608,24.9104,73.1872,99.0592,100.952,96.3424,35.8608,6.184,92.7696,62.528,12.1504,97.6096,68.0416,26.7024,65.4448,78.0928,108.552,149.616,27.6256,6.144,110.5664,56.7792,8.0624,112.8624,52.7488,24.1008,96.2976,51.7344,113.3584,169.2512,21.3488,17.0,120.0,72.0,928.0,3764.0,3089.0,446.0,409.0,962.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
45.1408,52.4864,52.2832,25.6496,37.248,58.2256,99.9808,79.4496,78.6512,79.9664,31.4784,56.0128,54.888,73.0256,54.2336,20.8096,71.488,77.4144,21.2112,69.1488,97.9808,100.2768,73.5808,39.5184,9.968,85.2944,55.744,11.3616,90.5808,69.3328,25.3088,62.5008,74.6752,110.232,127.1616,29.768,7.0944,108.4064,54.6688,6.6272,111.792,52.7632,14.4464,94.5232,51.8128,116.3568,155.0144,22.8464,12.0,122.0,66.0,938.0,3610.0,3263.0,485.0,371.0,949.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
31.376,51.584,56.544,20.6352,36.536,60.1936,114.8384,70.4208,77.5616,85.8192,30.1328,59.92,66.608,69.3712,51.3856,22.2384,64.7904,76.5456,25.9024,67.632,91.2352,98.0864,63.7232,42.0176,10.9776,84.8272,55.5392,12.1296,91.2,73.208,26.2832,58.496,75.6896,108.8944,119.4208,31.3728,7.7584,104.6544,55.8304,6.824,108.832,54.4576,22.0976,89.7184,53.5328,115.192,152.96,23.5248,19.0,115.0,54.0,996.0,3690.0,3142.0,527.0,395.0,887.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
34.5712,52.1072,56.032,25.0352,36.136,56.5072,100.3184,76.624,79.1248,86.6848,26.5344,64.0464,62.3984,68.9232,51.5264,22.752,62.2688,70.5616,22.7648,74.9904,98.4352,82.4256,36.752,50.1216,9.584,84.0864,55.4928,12.0688,93.2368,71.032,17.7488,63.4448,80.2096,107.4336,78.92,37.5808,6.6992,102.88,56.9504,6.84,106.2976,55.4368,8.6304,98.7936,56.6352,114.1872,116.28,27.2112,13.0,106.0,36.0,925.0,3874.0,3222.0,535.0,387.0,764.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
43.5216,53.616,47.0016,29.864,36.16,58.984,92.4656,84.7536,78.9344,94.2048,24.2544,61.9184,70.28,70.9552,53.2112,19.7712,73.0848,77.7616,22.0512,70.3056,99.8192,96.832,42.1984,48.8272,11.4496,88.04,52.6608,12.2096,93.6864,69.9584,23.6208,65.5824,76.232,105.056,82.0432,35.7648,7.5072,106.4848,54.8032,7.2256,109.0224,52.8816,13.3488,104.5952,53.8336,118.4256,116.7008,28.2944,16.0,119.0,54.0,967.0,3613.0,3247.0,456.0,430.0,918.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
37.7264,50.2704,46.2768,22.1648,37.3952,58.8688,97.0208,86.2848,79.4,75.1072,23.9104,61.0192,59.3728,70.0528,52.6,19.6112,71.0096,77.5584,24.352,71.3216,99.8592,99.5664,44.8416,48.4592,8.8912,90.8016,52.5104,12.536,93.768,69.8096,24.8704,65.6336,75.736,96.0224,92.3472,34.5824,7.1216,106.9968,55.104,6.9344,108.3888,53.0032,20.1184,102.1168,53.5472,111.2128,124.224,27.3456,14.0,127.0,57.0,935.0,3706.0,3142.0,476.0,403.0,936.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
27.8416,55.0096,57.264,22.6416,37.168,54.9952,105.736,78.9504,79.5168,91.9248,24.5776,61.1824,93.5216,72.04,55.4368,18.8752,63.9872,71.5376,23.6624,69.84,99.4112,91.2016,51.7712,45.5024,6.5456,89.984,59.472,11.2432,92.248,68.2864,25.4112,65.0928,77.288,104.9696,103.152,32.6752,5.712,112.0592,56.016,6.6192,110.7408,52.632,23.9904,100.7184,53.3648,114.2032,133.864,27.2272,11.0,126.0,75.0,914.0,3746.0,3146.0,454.0,373.0,972.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
31.9504,50.656,55.808,37.4416,35.8016,57.7008,112.9248,72.5824,77.1648,93.792,29.8704,56.504,81.0848,75.3456,56.5296,18.168,69.152,76.9056,29.8112,64.6208,93.792,88.92,77.8624,40.2048,6.5504,94.7712,58.9632,11.6384,90.7808,67.3376,16.5536,62.6688,71.2208,100.5536,131.8016,27.8064,7.2496,119.1856,53.3376,7.304,115.9472,50.816,8.928,101.1264,50.776,110.0384,148.744,24.336,15.0,136.0,74.0,932.0,3496.0,3103.0,505.0,393.0,1098.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
28.2384,50.784,56.6624,39.6752,35.0256,55.832,110.4416,76.5584,78.2752,117.8704,30.5392,59.8704,86.9216,74.4208,55.9216,18.4384,66.4992,73.5648,26.9328,67.4448,96.7584,87.0928,66.3984,43.2576,6.4448,94.2624,59.0368,11.768,91.64,67.1424,15.9168,65.0512,73.8096,95.592,116.2912,30.1904,7.3488,117.0624,54.0848,7.3712,115.2336,51.1248,8.6128,102.7808,51.2592,103.3248,141.0928,25.4976,12.0,124.0,72.0,946.0,3541.0,3168.0,484.0,383.0,1072.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
28.296,50.6912,56.632,39.6752,35.0256,55.832,110.3168,76.3552,78.2288,112.8688,31.2144,59.7104,86.9216,74.4208,55.9216,18.4384,66.4992,73.5648,32.0768,66.5312,96.7712,105.736,72.0528,44.7584,6.4448,94.2624,59.0368,11.768,91.64,67.1424,16.4912,65.6704,73.8352,96.32,122.8208,30.7376,6.9264,117.6032,54.2192,7.144,114.1904,51.1984,22.5456,103.3648,51.4704,105.2992,142.1744,26.0736,13.0,135.0,71.0,956.0,3579.0,3163.0,472.0,399.0,999.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
28.296,50.6912,56.632,39.6752,35.0256,55.832,110.3664,76.3424,78.2272,112.2352,31.0016,59.6832,86.9216,74.4208,55.9216,18.4384,66.4992,73.5648,26.776,67.2256,96.7616,87.5216,65.4336,43.2016,6.4448,94.2624,59.0368,11.768,91.64,67.1424,16.0672,65.8624,73.8352,95.2272,121.584,30.4304,6.9264,117.6032,54.2192,7.144,114.1904,51.1984,19.008,104.3696,51.4704,92.264,140.6928,25.2608,12.0,136.0,68.0,953.0,3577.0,3171.0,480.0,394.0,998.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
35.6848,47.0112,53.2736,33.136,35.52,60.6496,127.0048,75.5008,77.3552,113.4128,34.1808,57.5776,75.3488,71.7296,53.512,27.4096,69.8736,78.6976,36.9296,66.5504,91.7104,110.4608,79.2224,42.192,6.1264,92.9456,56.3968,11.5184,91.5184,69.8928,21.5536,63.2352,71.8336,103.6416,125.9456,29.136,6.1648,115.1152,53.5456,7.1552,113.952,51.3616,14.4256,102.856,51.688,97.0832,148.9664,23.808,14.0,136.0,64.0,956.0,3582.0,3042.0,441.0,408.0,1140.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
31.5856,45.9744,53.0848,32.8912,35.384,60.0672,122.9792,75.1552,76.8336,97.2864,33.9008,57.4032,58.672,71.6,53.48,27.4096,69.8736,78.6976,30.1808,67.3776,91.6864,89.4928,72.608,40.6784,6.1152,92.8576,56.4672,11.5184,91.5184,69.8928,20.9952,63.5024,71.8336,102.2864,124.4416,28.696,6.1568,115.1456,53.536,7.1552,113.952,51.3616,12.32,103.3344,51.664,96.5184,149.2992,23.7008,12.0,137.0,73.0,961.0,3535.0,3093.0,456.0,407.0,1117.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
49.688,49.6416,54.6112,36.5904,37.5696,60.4576,123.3248,76.4864,77.496,96.5072,34.352,57.5728,71.824,73.9728,54.1712,26.6624,68.1504,78.6704,30.8496,64.5552,92.3136,101.3136,76.288,41.5728,6.1648,94.2512,57.1808,11.5696,91.4816,70.0256,21.3328,62.5984,72.5776,103.5216,127.9872,29.9744,6.1808,115.5552,53.9456,7.1168,113.7952,51.5104,12.5296,101.5888,51.6528,97.2832,150.3728,24.2656,12.0,154.0,65.0,967.0,3599.0,3006.0,488.0,395.0,1087.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
37.8048,56.1904,60.8368,43.688,37.6544,54.0,108.2112,76.7472,78.4624,86.3776,34.92,57.1728,48.6848,82.592,59.928,18.2176,72.6544,72.5632,28.8192,68.8608,97.0528,100.1008,76.9696,41.9696,6.0416,96.208,63.3504,11.7072,96.6192,64.8704,17.5152,67.8096,71.88,104.52,129.2528,29.3856,6.912,117.192,53.2976,7.1424,116.6352,50.6576,10.8448,105.5632,50.848,91.5488,144.3552,26.1232,8.0,135.0,66.0,1000.0,3563.0,3101.0,481.0,410.0,1039.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
36.784,56.2432,60.8592,43.8848,37.6848,54.008,108.2112,76.712,78.4592,88.4832,34.3648,57.1872,48.3968,82.592,59.92,18.2048,72.6544,72.56,28.8432,68.8416,97.0512,100.0752,76.968,41.9632,6.0416,96.208,63.3504,11.7072,96.6192,64.8704,17.5152,67.8096,71.88,104.52,129.2528,29.3856,6.912,117.192,53.2976,7.1424,116.6352,50.6576,10.8448,105.5632,50.848,91.5488,144.3552,26.1232,8.0,129.0,59.0,1008.0,3575.0,3095.0,478.0,411.0,1046.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
31.3408,56.1824,63.488,40.9392,37.3232,52.5248,107.8832,75.2816,79.1248,87.3168,30.0416,61.2768,11.1312,82.08,57.6416,20.8304,65.1296,67.4464,30.7024,73.1728,98.3632,91.2176,60.5056,44.6384,6.616,96.0768,62.9952,12.0112,96.2912,66.3392,16.336,68.6704,76.9632,94.0064,112.1872,32.5152,7.8736,117.2864,54.9152,7.5728,115.8448,51.4208,7.7456,104.704,51.9712,77.4544,141.7824,25.6416,11.0,138.0,53.0,954.0,3706.0,3111.0,465.0,392.0,944.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
42.536,53.0928,58.8032,40.3248,37.9424,58.5632,125.5984,72.2224,77.0656,87.9616,38.9792,54.48,44.368,79.2624,55.7856,19.5488,71.4016,76.6064,36.6624,62.9216,90.752,92.7344,90.3824,37.4848,6.528,96.336,59.776,11.8624,93.304,69.0432,20.9728,61.6928,71.2144,105.328,142.5824,28.0432,7.6176,118.584,53.2192,7.1072,115.7904,51.1936,14.6544,98.1328,50.2224,109.5296,159.1216,23.52,12.0,138.0,77.0,929.0,3564.0,3111.0,496.0,368.0,1088.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
49.0384,54.0032,56.8576,41.92,38.3104,58.672,119.7488,74.4224,76.8464,93.5904,41.5984,52.4944,37.688,82.1744,57.2752,18.4784,76.032,78.3392,34.8272,62.8032,91.5728,92.6816,98.4032,36.472,6.4112,96.1936,59.928,11.3312,93.0944,67.3008,15.248,64.0432,68.7968,104.752,152.3776,25.9664,7.9872,121.1424,52.3936,7.1296,117.2368,50.7264,14.76,99.5984,49.8384,112.4064,157.9792,23.1728,10.0,145.0,87.0,945.0,3500.0,3122.0,497.0,381.0,1114.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
49.0384,54.0032,56.8576,41.8384,38.1872,58.68,119.752,74.3152,76.8992,96.0256,42.5392,52.12,37.688,82.1744,57.2752,17.8624,74.0704,78.4192,32.9248,61.2736,91.5328,95.6112,95.6864,35.8544,6.4112,96.1936,59.928,11.2336,92.9344,67.416,16.1264,63.5568,69.0064,105.6144,152.2048,25.6656,7.7456,120.344,52.3936,7.1136,117.264,50.7712,16.8976,100.2672,49.9952,114.9904,154.9376,23.3328,17.0,147.0,88.0,946.0,3473.0,3134.0,498.0,356.0,1135.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
36.816,57.3264,62.6496,44.48,37.296,54.1328,115.7936,73.5008,78.2448,87.0032,37.7152,55.6368,48.432,81.1392,58.32,19.736,67.6192,70.5344,31.5488,67.4368,95.5568,91.4304,84.1168,38.0128,6.5744,98.5616,63.1888,12.5472,96.8,66.1504,16.3728,66.4064,73.2848,99.4256,140.0928,26.7088,9.1808,121.4736,53.4368,7.8096,117.88,50.96,13.0864,103.0512,50.5424,98.0032,152.6992,22.9616,21.0,139.0,59.0,964.0,3625.0,3045.0,466.0,382.0,1056.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
43.8544,58.1072,62.3008,42.8096,37.656,56.1184,122.1968,72.2736,78.224,84.1008,43.064,53.032,54.48,82.6256,60.024,21.7888,68.4784,73.9312,34.9824,63.2128,93.9712,94.0624,99.3232,36.0416,6.4688,97.8304,63.6624,11.3312,93.936,66.528,24.9664,63.4576,70.808,103.8512,153.2032,25.4304,8.84,122.728,53.112,7.2416,116.6512,50.736,17.2656,101.3616,50.0768,107.7504,161.2736,23.112,18.0,130.0,73.0,972.0,3554.0,3037.0,466.0,366.0,1160.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
45.4672,57.08,58.7008,50.5792,38.5424,56.8544,113.616,75.8208,78.5072,88.968,39.9104,53.6192,53.2016,82.4576,57.8592,20.312,70.3616,74.5584,33.8832,65.9424,96.0128,92.1424,92.1616,37.7376,6.568,97.2816,60.8672,11.4208,93.608,67.1712,22.4176,64.4816,72.2976,102.3344,144.1344,26.3824,8.84,122.448,53.0048,7.4096,116.8176,50.8848,15.7296,101.592,50.2336,103.1376,161.0288,23.352,16.0,152.0,73.0,941.0,3630.0,3015.0,470.0,377.0,1100.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
42.1712,55.4304,57.9072,43.9088,36.6304,57.2224,114.552,74.0704,77.368,85.864,45.2256,51.4912,50.4512,82.7056,58.6416,19.1888,72.8592,77.5632,36.5536,62.872,93.5312,94.3632,103.6912,35.8096,6.6496,97.2912,60.992,11.2016,93.032,67.0544,26.6944,61.5872,69.3024,104.1472,156.4192,25.4784,8.7056,123.2704,52.5472,7.3888,117.312,50.768,18.3152,99.5696,49.8512,111.7648,170.568,23.632,13.0,152.0,71.0,984.0,3571.0,3023.0,483.0,401.0,1092.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
41.3216,55.4416,57.8224,44.4592,36.6912,57.1536,114.5568,74.1824,77.3664,85.6176,45.2,51.4832,34.7584,85.1312,58.3008,19.9168,74.4672,76.5488,36.6672,65.5568,93.5264,93.9296,104.2528,35.9152,6.88,97.696,60.8288,12.2256,95.6704,66.224,27.4064,62.8256,68.9728,104.1408,156.416,25.3824,8.9424,124.2144,52.3552,8.3184,120.368,50.4016,11.7136,101.616,49.6688,110.9136,175.5056,23.5952,15.0,154.0,69.0,958.0,3549.0,3007.0,510.0,385.0,1151.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
43.208,55.992,59.312,49.56,36.4912,55.3824,110.7008,77.2048,78.8944,96.92,36.5984,55.2896,47.7008,86.064,58.6176,24.9936,72.5088,72.9904,35.1744,69.3424,97.5824,93.8128,82.232,40.064,18.432,90.288,61.4784,11.9872,94.5568,66.0368,25.6672,65.2848,72.6432,103.4048,134.4976,28.1424,7.9024,121.7936,53.8192,8.1456,119.0848,50.7328,14.0016,103.1536,50.5712,114.6992,163.5696,25.0784,15.0,145.0,68.0,970.0,3593.0,3061.0,481.0,414.0,1007.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
34.9024,54.9984,58.3552,46.0048,37.7264,56.7072,115.0448,74.8528,77.6448,93.12,41.7504,52.6976,40.1408,86.6064,59.064,20.2272,74.6048,76.1408,35.6048,66.2832,94.3104,97.7696,91.7776,37.6784,17.7504,90.9952,61.4736,11.8272,94.4784,66.0192,20.2224,64.1872,69.496,100.3792,146.9312,26.3184,8.0176,123.5424,53.088,8.4512,121.0048,50.4336,16.3392,102.152,50.1344,110.2576,167.5536,23.792,14.0,151.0,78.0,977.0,3536.0,3020.0,502.0,406.0,1105.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
41.5888,52.8496,53.2096,47.5632,40.8944,59.8608,116.4928,77.712,77.6128,97.7744,43.9504,51.2352,42.2672,87.0192,57.632,17.6352,78.4768,80.6768,36.9424,63.2208,92.6432,99.296,95.1968,37.2816,19.4624,90.7824,58.8224,11.6656,93.7616,67.1056,20.8176,61.7184,68.2,100.6224,151.5072,26.3424,8.1888,123.8656,52.504,8.3024,121.1168,50.4928,26.6672,99.8464,50.1232,113.1424,168.2624,24.4,19.0,144.0,77.0,963.0,3491.0,3102.0,494.0,387.0,1138.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
28.5264,54.4512,60.656,42.6384,38.1504,56.2448,117.8832,72.4016,77.9824,88.624,39.3264,55.1232,38.4336,82.264,57.48,24.6464,70.7056,73.8544,42.8016,66.9072,93.7904,96.9392,90.808,38.496,9.408,95.4688,60.9696,12.4992,94.928,67.4064,21.6112,62.3664,71.9456,97.8448,143.16,27.6592,8.4912,123.8272,54.04,9.104,122.2432,51.0368,23.76,100.0992,50.4864,109.1504,167.3872,23.9008,20.0,143.0,75.0,1009.0,3589.0,3032.0,494.0,372.0,1028.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
40.2384,52.0608,58.6,47.7648,39.1904,55.9536,106.4032,79.3392,79.5872,101.2544,32.608,59.3936,50.1136,79.2688,55.424,25.2304,69.1904,71.8256,35.8336,72.5328,99.2016,100.0128,61.4048,44.4528,9.5712,93.3616,59.3744,12.128,93.6608,68.656,24.7728,62.8992,77.72,104.192,109.6816,32.592,7.4736,117.616,55.7376,8.4752,117.0576,52.4528,24.248,102.232,53.3904,117.3712,144.6752,26.1008,17.0,132.0,72.0,1005.0,3720.0,3073.0,501.0,376.0,909.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
19.6912,58.4464,68.9408,44.4544,33.0592,50.7104,103.472,70.6496,79.8192,78.0192,30.456,62.4304,50.5376,79.9504,59.2672,36.9552,63.6432,62.824,36.9232,76.6336,99.2416,101.912,55.2048,46.1792,9.312,95.7184,66.6144,11.9808,95.6176,66.8832,22.2432,65.4096,81.4128,100.4992,101.5152,34.1744,7.4784,117.8304,58.0704,8.9232,117.5696,52.5552,19.5664,104.3904,54.4736,117.5312,140.6576,27.1792,18.0,120.0,64.0,987.0,3840.0,2985.0,530.0,385.0,852.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
51.1968,54.4384,56.2016,50.4128,41.4576,57.3904,109.1344,79.6,78.4464,109.9744,36.8704,56.4032,37.3904,82.3056,57.7712,20.3824,75.912,76.496,34.0896,67.5856,98.2288,98.4624,72.2016,42.3632,10.16,94.304,60.2544,11.6912,93.512,66.992,33.2496,61.7984,73.3952,109.2912,118.3776,30.1808,7.7968,121.1104,53.4736,8.512,120.944,50.8496,26.9712,103.3488,51.5488,117.2,144.4176,27.0896,22.0,145.0,59.0,956.0,3602.0,3140.0,496.0,385.0,955.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
30.3248,60.6528,64.8624,38.6976,40.0624,54.1856,107.5216,69.5888,77.176,85.696,43.0944,55.2512,18.6736,84.6624,61.9008,24.4784,75.3584,73.3888,35.8928,67.224,94.64,95.464,89.048,38.9712,10.0416,97.0048,66.0048,11.808,96.3728,64.7776,36.9216,61.264,70.392,109.256,138.5024,27.52,8.4032,124.3552,53.544,8.5856,121.7552,50.352,25.1392,104.064,51.1712,110.3088,152.2992,25.7952,20.0,157.0,65.0,986.0,3577.0,3023.0,503.0,390.0,1060.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,freeway
